alpha,alpha3,average_cost,batch_size,critic1 error,critic2 error,entropy,eplenmean,eplrewmean,eprewmean,lr_a,lr_c,lr_l,lyapunov error,lyapunov_lambda,policy_loss,target_entropy,tau,total_timesteps
0.011492149,,0.09913883443606132,,5.846952,5.8038054,-0.95558566,250.0,0.0,24.78470860901533,7.23666666666667e-06,2.1710000000000004e-05,2.1710000000000004e-05,0.8390268,1.0,0.12843667,,,278528
0.011433872,,0.0985082522935413,,4.5530195,4.5157137,-0.9018213,250.0,0.0,24.627063073385326,6.486666666666663e-06,1.9459999999999986e-05,1.9459999999999986e-05,0.5033835,1.0,0.11212711,,,280576
0.0113604525,,0.09919802000399712,,3.8382592,3.809705,-0.84332865,250.0,0.0,24.79950500099928,5.8200000000000036e-06,1.7460000000000006e-05,1.7460000000000006e-05,0.5448104,1.0,0.09309888,,,282624
0.011300537,,0.1272774180677153,,4.0784006,4.0723963,-0.85901916,250.0,0.0,31.819354516928826,5.153333333333332e-06,1.5459999999999994e-05,1.5459999999999994e-05,0.3626588,1.0,0.1015378,,,284672
0.011252843,,0.13446484012661203,,4.797557,4.7752604,-0.8757089,250.0,0.0,33.616210031653004,4.486666666666672e-06,1.3460000000000015e-05,1.3460000000000015e-05,0.6416118,1.0,0.11455645,,,286720
0.011213796,,0.14706075408593489,,4.91009,4.8607407,-0.91580504,250.0,0.0,36.76518852148372,3.8200000000000015e-06,1.1460000000000002e-05,1.1460000000000002e-05,0.45465454,1.0,0.110229276,,,288768
0.011176294,,0.10569596710941778,,4.8501835,4.800573,-0.905589,250.0,0.0,26.423991777354445,3.069999999999995e-06,9.209999999999985e-06,9.209999999999985e-06,0.75690806,1.0,0.10982455,,,290816
0.011151925,,0.10122108690622307,,4.5888543,4.5468874,-0.92282283,250.0,0.0,25.305271726555766,2.403333333333335e-06,7.210000000000005e-06,7.210000000000005e-06,0.629148,1.0,0.11531057,,,292864
0.01113252,,0.09815564924673602,,4.272805,4.25203,-0.9103368,250.0,0.0,24.538912311684005,1.7366666666666643e-06,5.209999999999992e-06,5.209999999999992e-06,0.4904278,1.0,0.10720849,,,294912
0.011116612,,0.11952255926855235,,3.96349,3.930058,-0.8712244,250.0,0.0,29.880639817138086,1.0700000000000044e-06,3.2100000000000125e-06,3.2100000000000125e-06,0.69299775,1.0,0.105552815,,,296960
0.011105936,,0.14393488544695135,,5.555686,5.5175405,-0.9295313,250.0,0.0,35.983721361737835,4.033333333333333e-07,1.2099999999999998e-06,1.2099999999999998e-06,0.6712997,1.0,0.119672,,,299008
